"","host_id","id","host_since","neighborhood_cleaned","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","review_scores_rating","review_scores_value","revenue"
"5239",22047244,4248769,2014-02-02,"Center-East","Loft","Private room",2,1,1,1,"Real Bed",104,1,0,2,90,9,7488
"5240",22083112,4260547,2014-03-03,"Slotervaart","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",129,2,20,3,100,8,774
"5241",22090386,4256814,2014-03-03,"North East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",135,1,0,1,80,10,270
"5242",22104262,5699367,2014-04-04,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,1,100,10,200
"5243",1266717,1328596,2011-09-09,"Center-East","Apartment","Entire home/apt",3,1,1,2,"Real Bed",99,2,40,2,87,9,15012
"5244",22106398,4259396,2014-04-04,"Westerpark","Apartment","Entire home/apt",4,1,2,3,"Real Bed",125,2,25,2,88,9,3600
"5245",22140540,4265090,2014-05-05,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,0,1,93,10,1080
"5246",22142348,4265569,2014-05-05,"Docklands - Indian Neighborhood","Apartment","Private room",2,1,1,1,"Real Bed",60,1,0,2,93,8,1440
"5247",22150782,4266958,2014-05-05,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,2,20,2,93,9,3300
"5248",1266717,4852733,2011-09-09,"Center-East","Apartment","Entire home/apt",3,1,1,2,"Real Bed",119,2,45,2,97,10,3936
"5249",22191129,4274534,2014-06-06,"Center-East","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",86,1,0,2,98,10,4128
"5250",22199636,4284273,2014-06-06,"Osdorp","Apartment","Private room",2,1,1,1,"Real Bed",75,0,0,1,100,9,300
"5251",22226432,4282187,2014-07-07,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",65,2,35,2,100,10,520
"5252",22231426,4282186,2014-07-07,"South","Apartment","Private room",2,1,1,1,"Real Bed",67,1,15,2,96,10,7216
"5253",22233513,4282686,2014-07-07,"North West","Apartment","Private room",2,1,1,1,"Real Bed",62,2,15,2,90,8,496
"5254",22249857,4552905,2014-07-07,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,1,0,1,96,10,2000
"5255",22250930,4286198,2014-07-07,"North West","Cabin","Private room",2,1,1,2,"Real Bed",75,2,15,2,93,9,900
"5256",22272559,4289929,2014-08-08,"IJburg - Zeeburgereiland","House","Entire home/apt",5,1,3,3,"Real Bed",129,5,20,3,100,10,774
"5257",22274394,4927763,2014-08-08,"Center-East","Apartment","Private room",2,1,1,1,"Real Bed",64,1,0,1,87,7,384
"5258",22294608,4299887,2014-08-08,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",200,1,0,1,100,10,800
"5259",22304063,4296384,2014-08-08,"Former East","Apartment","Private room",3,1,1,2,"Real Bed",59,1,10,1,94,9,1380
"5260",5988,2774924,2009-01-04,"South","House","Private room",2,1,1,1,"Real Bed",80,1,0,3,95,9,15840
"5261",124245,83498,2010-05-13,"Center-West","Bed & Breakfast","Private room",1,1,1,1,"Real Bed",45,1,0,2,93,9,15300
"5262",1266717,4808223,2011-09-09,"Center-East","Boat","Entire home/apt",3,1,1,2,"Real Bed",104,2,45,3,100,10,1788
"5263",22317952,5264013,2014-09-09,"Center-West","Apartment","Entire home/apt",6,1.5,4,8,"Real Bed",330,4,50,4,90,9,6080
"5264",22317952,4298968,2014-09-09,"Center-West","Apartment","Entire home/apt",6,1,3,3,"Real Bed",300,4,50,3,88,8,10500
"5265",22327285,4301370,2014-09-09,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,3,96,9,2970
"5266",22333568,4302615,2014-09-09,"Center-East","Apartment","Entire home/apt",6,1,2,4,"Real Bed",139,4,65,2,91,9,14688
"5267",22335098,5054600,2014-09-09,"Forest and Shade","Apartment","Entire home/apt",2,1,1,2,"Real Bed",75,1,0,2,93,9,900
"5268",22343789,4307313,2014-09-09,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,2,25,1,93,9,2530
"5269",22395739,4314109,2014-11-11,"Watergraafsmeer","Apartment","Entire home/apt",2,1,1,1,"Real Bed",79,1,0,4,92,8,6320
"5270",22409072,4365939,2014-11-11,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",70,1,20,2,91,9,4680
"5271",22426493,4319481,2014-12-12,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",3,1,2,2,"Real Bed",125,2,0,2,100,10,500
"5272",22430852,4320334,2014-12-12,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,1,100,10,200
"5273",22445747,4323054,2014-12-12,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,2,2,"Real Bed",99,2,20,3,100,10,1428
"5274",22449982,4323808,2014-12-12,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,1,0,1,90,9,380
"5275",22469603,4335978,2014-03-13,"Westerpark","Apartment","Entire home/apt",3,1,3,3,"Real Bed",159,2,30,2,100,10,1512
"5276",1266717,1410563,2011-09-09,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,2,0,4,94,10,13200
"5277",22471029,4327484,2014-03-13,"Center-East","Apartment","Entire home/apt",4,1,2,3,"Real Bed",120,2,30,2,97,9,3600
"5278",22474624,4328323,2014-03-13,"Former East","Apartment","Entire home/apt",3,1.5,1,1,"Real Bed",115,3,0,1,80,6,460
"5279",22479558,4329449,2014-03-13,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,3,"Real Bed",150,4,50,1,84,8,5100
"5280",22486644,4330897,2014-03-13,"Osdorp","Apartment","Private room",2,1,1,1,"Real Bed",65,1,5,2,94,9,1960
"5281",22504763,4334364,2014-03-13,"Center-East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",135,2,20,2,98,10,13640
"5282",22504763,4876528,2014-03-13,"Center-West","Apartment","Entire home/apt",2,1.5,2,1,"Real Bed",165,2,20,2,100,8,660
"5283",22516552,4336932,2014-04-14,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",117,1,0,3,98,10,7020
"5284",22523750,4338297,2014-04-14,"North West","House","Entire home/apt",6,1,3,3,"Real Bed",175,1,0,3,95,9,4200
"5285",22526740,4339035,2014-04-14,"The Baarsjes - Old West","Apartment","Entire home/apt",5,1.5,2,2,"Real Bed",199,2,35,3,100,9,4212
"5286",1266717,5165641,2011-09-09,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,2,80,8,396
"5287",22528758,4339489,2014-04-14,"Buitenveldert - South axis","Apartment","Entire home/apt",2,1,1,1,"Real Bed",105,1,0,2,87,8,1260
"5288",22540576,4341765,2014-04-14,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,0,1,"Real Bed",89,2,20,3,96,10,2670
"5289",22558537,4345313,2014-05-15,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,1,0,2,20,6,380
"5290",22559698,4466122,2014-05-15,"Former East","Apartment","Entire home/apt",4,1,1,1,"Real Bed",100,2,20,3,93,9,2160
"5291",22574219,4350008,2014-05-15,"Center-West","Apartment","Private room",2,1,1,1,"Airbed",60,1,0,2,88,9,5760
"5292",1266717,3938260,2011-09-09,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",109,2,0,3,83,9,8502
"5293",22594722,4465575,2014-06-16,"Docklands - Indian Neighborhood","House","Entire home/apt",4,2,2,2,"Real Bed",159,1,0,2,100,10,636
"5294",22594722,4449764,2014-06-16,"Docklands - Indian Neighborhood","House","Private room",2,1,1,1,"Pull-out Sofa",59,1,0,1,97,10,4602
"5295",22602553,4354139,2014-06-16,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",5,1,2,3,"Real Bed",140,2,50,2,100,9,3800
"5296",22603110,4354327,2014-06-16,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",200,2,25,3,100,10,1350
"5297",22624885,4367965,2014-06-16,"Center-West","Apartment","Shared room",2,1,1,2,"Real Bed",75,1,0,3,84,8,8550
"5298",22635197,5324161,2014-07-17,"Buitenveldert - South axis","Dorm","Shared room",2,1,1,1,"Real Bed",15,1,6,1,90,10,84
"5299",22637994,5182196,2014-07-17,"Former East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",120,2,40,2,93,8,1920
"5300",1266717,1246002,2011-09-09,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",119,2,0,3,97,9,22134
"5301",22641947,4361867,2014-07-17,"South","Apartment","Entire home/apt",4,1,2,4,"Real Bed",95,1,0,3,100,9,1140
"5302",22642887,4774851,2014-07-17,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,30,2,85,8,5696
"5303",22651022,4363796,2014-07-17,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,2,"Real Bed",60,2,20,3,100,9,1080
"5304",22659585,5098353,2014-07-17,"Center-East","Apartment","Private room",2,3.5,1,1,"Real Bed",72,1,0,2,100,10,864
"5305",22669035,4366938,2014-08-18,"Center-West","Apartment","Entire home/apt",3,1,1,2,"Real Bed",190,2,50,2,100,10,960
"5306",22691558,4372861,2014-08-18,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,1,"Real Bed",119,1,0,1,93,9,2618
"5307",22708934,4374070,2014-09-19,"Center-East","Apartment","Entire home/apt",2,1,2,2,"Real Bed",199,2,69,2,93,9,2388
"5308",22712410,4374654,2014-09-19,"Center-East","Apartment","Entire home/apt",4,1,2,4,"Real Bed",115,2,25,2,93,9,1680
"5309",1266717,4508854,2011-09-09,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",139,2,0,2,100,10,556
"5310",22787522,4413032,2014-11-21,"Westerpark","Apartment","Private room",4,1,1,4,"Real Bed",85,2,10,2,93,9,7600
"5311",22789972,4389701,2014-11-21,"South","Apartment","Entire home/apt",2,1,0,1,"Real Bed",65,1,0,3,88,9,5460
"5312",22801166,4435135,2014-11-21,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",275,1,0,2,100,6,1100
"5313",22806302,4394074,2014-11-21,"South","House","Entire home/apt",8,2,5,6,"Real Bed",995,8,50,2,100,10,3980
"5314",22807943,4394140,2014-11-21,"Slotervaart","Apartment","Entire home/apt",2,1,0,1,"Real Bed",100,1,0,3,100,10,600
"5315",1266717,4508656,2011-09-09,"South","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",99,1,0,2,100,10,396
"5316",22847584,4401414,2014-12-22,"The Baarsjes - Old West","Apartment","Shared room",3,1,1,2,"Real Bed",50,2,15,1,100,10,390
"5317",22856206,4403109,2014-12-22,"Center-West","Apartment","Private room",4,1.5,1,1,"Real Bed",90,2,30,1,91,9,7920
"5318",1266717,3871124,2011-09-09,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",129,2,0,3,100,9,2322
"5319",124912,270777,2010-05-14,"Center-West","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",120,1,0,3,93,9,53280
"5320",1266717,4858920,2011-09-09,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,2,90,8,792
"5321",1266717,4792706,2011-09-09,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,1,0,3,100,9,1260
"5322",23248875,4480633,2014-11-02,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,2,0,1,100,9,3250
"5323",1266717,4835603,2011-09-09,"Westerpark","Apartment","Entire home/apt",2,1,0,1,"Real Bed",99,1,0,2,87,10,1188
"5324",23258431,4482665,2014-11-02,"North East","Apartment","Entire home/apt",4,1,2,4,"Real Bed",35,1,5,3,93,9,1920
"5325",23279682,4812908,2014-11-03,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Real Bed",69,2,35,2,100,9,828
"5326",23279682,4884638,2014-11-03,"The Baarsjes - Old West","Apartment","Private room",1,1,1,1,"Real Bed",42,1,29,1,93,8,252
"5327",23284289,4488094,2014-11-03,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,1,100,9,400
"5328",23286921,4488692,2014-11-03,"Center-East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",159,1,15,3,100,9,13572
"5329",23297863,4491338,2014-11-03,"Center-East","Apartment","Entire home/apt",4,1,1,1,"Real Bed",85,2,25,2,83,8,8800
"5330",23301859,4492084,2014-11-03,"Former North","House","Entire home/apt",4,1,2,2,"Real Bed",125,1,0,3,80,9,5250
"5331",23322341,4496064,2014-11-04,"Gaasperdam - Driemond","Apartment","Private room",2,1,1,1,"Real Bed",40,1,25,1,88,9,650
"5332",1266717,4028384,2011-09-09,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,0,2,"Real Bed",79,1,0,2,100,9,4108
"5333",23343986,4501155,2014-11-04,"Center-East","Other","Entire home/apt",2,1,0,1,"Futon",150,2,20,1,84,8,1500
"5334",23344273,4501250,2014-11-04,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,0,2,"Real Bed",98,1,0,2,100,9,1176
"5335",23368172,4506195,2014-11-05,"Forest and Shade","Apartment","Entire home/apt",2,1,0,1,"Real Bed",70,1,0,2,98,9,4480
"5336",23372116,4507117,2014-11-05,"Forest and Shade","Apartment","Private room",2,1,1,1,"Real Bed",60,1,20,1,80,9,480
"5337",23376183,4508051,2014-11-05,"Center-East","Apartment","Entire home/apt",4,1,2,3,"Real Bed",165,2,35,1,95,10,3200
"5338",23385018,4529124,2014-11-05,"South","Apartment","Entire home/apt",4,1,2,2,"Real Bed",89,2,25,4,100,10,2736
"5339",23403132,4513415,2014-11-06,"Center-West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",120,2,30,2,89,9,7800
"5340",23403760,4513665,2014-11-06,"Docklands - Indian Neighborhood","Boat","Private room",2,1,1,1,"Real Bed",80,1,0,2,80,7,640
"5341",23406754,4514292,2014-11-06,"Center-East","Apartment","Private room",2,1,1,1,"Real Bed",169,1,25,2,94,10,5432
"5342",1268116,3229172,2011-09-09,"Forest and Shade","Apartment","Entire home/apt",3,1,2,2,"Real Bed",79,2,0,2,96,10,12324
"5343",23424476,4518120,2014-11-06,"Former North","House","Entire home/apt",4,1,2,3,"Real Bed",75,1,13,1,90,8,1056
"5344",23449869,5101291,2014-11-07,"Center-West","Apartment","Entire home/apt",6,2,3,3,"Real Bed",350,4,20,3,100,10,2220
"5345",23450245,4523512,2014-11-07,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",280,1,0,2,100,10,11200
"5346",23491029,4530810,2014-11-08,"Center-West","Apartment","Private room",2,0.5,1,1,"Real Bed",50,1,0,1,67,8,400
"5347",23514349,4535000,2014-11-09,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",89,2,25,3,96,9,3420
"5348",23557377,4542992,2014-11-01,"Center-West","Apartment","Entire home/apt",4,2,2,5,"Real Bed",250,4,50,2,100,10,1000
"5349",23558285,4543266,2014-11-01,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,2,"Real Bed",110,1,0,1,100,10,220
"5350",23561579,4610921,2014-11-01,"The Baarsjes - Old West","Boat","Entire home/apt",3,1,1,1,"Real Bed",200,0,0,3,97,10,22800
"5351",23567593,4546587,2014-11-01,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,0,1,"Real Bed",65,1,0,2,100,10,780
"5352",23568466,4545549,2014-11-01,"South","Apartment","Private room",2,1,1,1,"Real Bed",55,0,0,1,91,9,1760
"5353",23571794,4984541,2014-11-01,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",90,2,10,2,100,10,400
"5354",23587375,4549402,2014-11-01,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Real Bed",70,1,0,1,88,9,1680
"5355",23593514,4550468,2014-11-11,"South","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",80,1,0,2,100,10,320
"5356",23601997,5378882,2014-11-11,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,1,0,3,100,10,1320
"5357",23602917,4552518,2014-11-11,"Center-West","Apartment","Entire home/apt",4,3,2,4,"Real Bed",200,2,50,2,80,8,1000
"5358",23605835,4553206,2014-11-11,"South","Apartment","Entire home/apt",3,1,2,4,"Real Bed",145,2,25,2,93,9,2040
"5359",23619128,4556106,2014-11-11,"The Baarsjes - Old West","Loft","Entire home/apt",2,1,1,1,"Real Bed",60,1,0,2,93,9,2160
"5360",23649965,4779764,2014-11-12,"Pipe - Rivierenbuurt","Apartment","Private room",2,1.5,1,1,"Real Bed",77,1,0,2,95,10,1540
"5361",23655657,4563344,2014-11-12,"Forest and Shade","House","Entire home/apt",5,1.5,2,2,"Real Bed",105,4,15,1,100,10,1200
"5362",23667032,4614017,2014-11-12,"Westerpark","Boat","Entire home/apt",16,2,5,16,"Real Bed",500,1,0,1,80,8,1000
"5363",23667032,4565780,2014-11-12,"Westerpark","Boat","Shared room",16,2,1,1,"Real Bed",40,1,40,1,90,9,320
"5364",23667032,4634636,2014-11-12,"Westerpark","Boat","Private room",4,2,1,4,"Real Bed",160,1,0,1,100,10,320
"5365",23686734,4879044,2014-11-13,"Former East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",100,1,0,7,100,10,1400
"5366",23693012,4804757,2014-11-13,"Center-East","Apartment","Entire home/apt",5,1,1,3,"Real Bed",160,2,35,2,93,9,3900
"5367",1276440,459663,2011-11-11,"South","Apartment","Entire home/apt",4,1,2,2,"Real Bed",150,2,25,3,96,9,32550
"5368",23697826,4572055,2014-11-13,"The Baarsjes - Old West","Apartment","Entire home/apt",4,2,2,3,"Real Bed",144,1,0,2,97,10,7488
"5369",23701804,4572491,2014-11-13,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",79,2,10,3,100,9,1896
"5370",23727734,4610631,2014-11-14,"Center-East","Apartment","Entire home/apt",3,1,0,1,"Real Bed",95,1,20,3,94,9,4830
"5371",23730022,4577633,2014-11-14,"Buitenveldert - South axis","Apartment","Entire home/apt",2,1,1,1,"Real Bed",135,1,0,1,90,8,810
"5372",23730161,4577752,2014-11-14,"Forest and Shade","Apartment","Private room",4,1,1,2,"Real Bed",60,1,15,1,100,10,1350
"5373",23746428,4643872,2014-11-14,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Real Bed",39,1,10,1,100,6,98
"5374",125667,29217,2010-05-16,"South","Boat","Entire home/apt",4,2,2,2,"Real Bed",180,2,0,1,87,8,50040
"5375",23766174,4584856,2014-11-15,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",79,2,0,3,96,10,2844
"5376",23769798,4585557,2014-11-15,"Former North","Apartment","Entire home/apt",2,1,1,1,"Real Bed",69,1,24,2,93,9,1116
"5377",23771848,4585932,2014-11-15,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,2,25,1,100,10,198
"5378",23798627,4591019,2014-11-16,"The Baarsjes - Old West","Apartment","Private room",4,1,1,2,"Real Bed",130,1,0,1,80,8,520
"5379",23799357,4591192,2014-11-16,"Pipe - Rivierenbuurt","House","Entire home/apt",4,1,2,2,"Real Bed",95,2,15,2,93,8,10560
"5380",23802419,4591819,2014-11-16,"Pipe - Rivierenbuurt","House","Private room",2,1,1,1,"Real Bed",89,2,40,2,100,10,356
"5381",23803821,4614154,2014-11-16,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",60,1,0,2,97,10,5760
"5382",23809573,4765747,2014-11-16,"South","Apartment","Entire home/apt",2,1,0,1,"Real Bed",99,1,0,2,60,9,1188
"5383",1285188,1713321,2011-03-13,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,1,0,3,97,10,2700
"5384",23826637,4596633,2014-11-16,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,0,2,"Real Bed",85,1,0,2,93,9,3060
"5385",23840804,5144184,2014-11-17,"Westerpark","Apartment","Private room",2,1,1,1,"Real Bed",50,1,0,1,93,8,400
"5386",23841522,4599881,2014-11-17,"Center-East","Apartment","Entire home/apt",2,1,1,2,"Real Bed",112,0,0,2,76,7,4032
"5387",23842289,4600067,2014-11-17,"Center-West","Boat","Entire home/apt",3,1,0,3,"Real Bed",170,2,65,3,100,10,11280
"5388",1287601,257032,2011-03-13,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",3,1,1,1,"Real Bed",90,2,10,3,90,10,2400
"5389",23855459,5245615,2014-11-17,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",4,1,2,2,"Real Bed",69,2,0,2,95,10,1104
"5390",23865316,5248074,2014-11-17,"Slotervaart","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",65,2,30,2,100,10,260
"5391",23880448,4627398,2014-11-18,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,0,1,"Real Bed",130,1,0,3,100,8,2340
"5392",23884773,4609694,2014-11-18,"Center-East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",90,2,15,3,93,10,3780
"5393",23886273,4859560,2014-11-18,"The Baarsjes - Old West","Apartment","Entire home/apt",4,2,2,4,"Real Bed",199,1,0,3,100,10,1194
"5394",23886273,4655656,2014-11-18,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",80,1,0,3,96,9,7200
"5395",23886273,4640869,2014-11-18,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",90,1,0,3,98,10,6480
"5396",23890644,4611207,2014-11-18,"Center-West","Apartment","Entire home/apt",2,1,0,2,"Real Bed",100,0,25,1,96,9,1250
"5397",23903316,4614008,2014-11-18,"Bijlmer Center","Apartment","Entire home/apt",2,1,0,1,"Real Bed",70,1,0,1,96,9,1400
"5398",23917371,4616816,2014-11-18,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,3,3,"Real Bed",150,1,0,2,95,10,2400
"5399",23928501,4641239,2014-11-19,"Center-East","Apartment","Entire home/apt",6,1,2,3,"Real Bed",260,4,55,2,100,8,1260
"5400",23928501,4619436,2014-11-19,"Center-East","Apartment","Entire home/apt",6,1,2,3,"Real Bed",260,4,55,2,100,10,1260
"5401",23936955,4627229,2014-11-19,"Center-East","Boat","Private room",3,1,1,2,"Real Bed",90,1,0,1,94,9,1260
"5402",23936955,4628202,2014-11-19,"Center-East","Boat","Private room",2,1,1,2,"Real Bed",80,1,0,1,80,8,160
"5403",1294098,311507,2011-05-15,"Center-West","House","Entire home/apt",4,2,2,4,"Real Bed",230,6,0,7,99,10,170660
"5404",23940526,4659474,2014-11-19,"Geuzenveld - Slotermeer","Apartment","Entire home/apt",4,1,2,2,"Real Bed",100,2,25,1,100,10,1250
"5405",23950373,4624244,2014-11-19,"The Baarsjes - Old West","House","Private room",2,2,1,1,"Real Bed",60,1,0,2,86,9,1680
"5406",23964118,4630633,2014-11-01,"Center-West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",80,2,30,3,80,8,960
"5407",23965212,4999140,2014-11-01,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",180,1,0,2,100,10,720
"5408",23976313,4629897,2014-11-01,"Pipe - Rivierenbuurt","Apartment","Private room",2,1,1,1,"Real Bed",70,1,0,7,100,9,1960
"5409",23996996,4634079,2014-11-21,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",3,1,2,2,"Real Bed",32,1,0,3,80,10,384
